rain_1h,rain_3h,rain_24h,soil_moisture,elevation,slope,hist_count,hist_fatalities,label
15.2,32.5,81.8,0.514,1892.8,31.6,19,0,1
1.0,4.7,29.4,0.182,132.6,7.3,0,0,0
17.9,41.4,78.8,0.555,3059.9,52.3,24,0,1
0.0,1.2,25.5,0.169,296.5,6.2,0,0,0
0.6,1.3,7.2,0.147,142.0,8.8,0,0,0
16.1,24.5,70.9,0.559,868.0,18.0,22,0,1
20.7,59.8,221.0,0.417,1842.2,36.4,13,0,1
9.8,30.0,86.3,0.416,750.2,30.6,8,0,1
1.1,2.8,9.8,0.121,72.2,6.5,0,0,0
0.5,1.0,9.9,0.305,236.3,4.0,0,0,0
0.3,0.7,12.3,0.189,213.6,8.5,0,0,0
3.0,9.0,25.5,0.348,1560.6,34.3,0,0,0
3.6,24.0,58.5,0.348,929.5,24.0,3,0,0
22.9,72.5,208.7,0.547,226.7,12.6,2,0,0
27.4,53.7,174.1,0.545,707.1,39.5,25,1,1
3.1,6.9,31.8,0.28,950.7,27.1,4,0,0
28.1,62.3,222.0,0.465,2592.5,42.9,12,0,1
18.2,30.4,117.5,0.518,61.7,10.6,1,0,0
20.0,27.7,124.4,0.463,1762.8,41.1,24,0,1
0.2,6.0,19.2,0.126,250.7,5.4,0,0,0
28.7,63.4,123.2,0.474,235.2,12.9,0,0,0
20.2,34.4,62.7,0.554,2820.4,47.6,10,0,1
22.6,64.2,182.8,0.461,1059.0,29.6,8,0,1
2.8,9.6,29.6,0.199,735.0,30.2,2,0,0
15.1,31.5,195.1,0.387,2273.9,26.6,23,0,1
0.4,3.3,21.3,0.266,742.7,25.2,3,0,0
0.5,8.0,29.0,0.304,240.8,6.6,0,0,0
4.7,10.1,42.0,0.315,2095.7,21.2,3,0,0
0.0,0.4,21.7,0.226,256.6,9.7,0,0,0
12.5,66.1,138.3,0.535,1654.4,29.7,2,0,1
3.1,6.4,43.7,0.243,2066.5,30.8,2,0,0
11.3,21.1,51.8,0.499,948.0,47.6,10,0,1
58.9,101.3,190.1,0.524,99.9,9.4,0,0,0
3.9,13.8,46.7,0.219,1298.9,28.8,2,0,0
15.1,49.5,113.6,0.495,116.3,8.4,0,0,0
1.0,3.6,10.2,0.277,127.1,4.2,0,0,0
21.9,36.1,197.2,0.58,920.5,23.4,3,0,1
0.2,0.5,1.7,0.166,257.0,5.9,0,0,0
11.5,27.6,91.0,0.419,2222.1,40.8,6,0,1
20.3,35.8,106.9,0.44,2674.9,32.7,22,0,1
28.1,50.1,152.3,0.544,346.4,7.5,0,0,0
20.2,41.1,237.0,0.573,2678.1,50.1,5,1,0
12.7,33.6,115.8,0.459,157.4,3.4,2,0,0
3.9,20.6,46.0,0.253,1646.9,28.2,2,0,0
7.9,25.9,70.7,0.56,818.2,22.1,20,0,1
0.2,0.4,10.5,0.147,213.5,7.1,0,0,0
18.4,36.2,174.2,0.489,1702.0,24.1,23,0,0
20.1,32.9,64.2,0.396,1286.4,45.0,18,0,1
11.9,21.3,91.9,0.503,2327.7,28.9,21,0,1
0.3,6.1,18.6,0.208,243.4,9.3,0,0,0
6.6,16.7,37.8,0.24,714.4,35.9,1,0,0
12.2,21.0,74.5,0.387,3142.8,38.2,12,2,1
12.1,51.7,216.0,0.438,1240.5,22.1,17,0,1
0.1,0.3,6.1,0.272,60.1,3.6,0,0,0
31.2,58.4,197.9,0.464,3087.7,49.9,10,0,1
23.5,43.0,160.3,0.565,467.4,52.6,3,0,1
11.7,36.3,129.8,0.524,118.0,4.0,1,0,0
30.5,51.1,101.8,0.51,233.3,7.6,0,0,0
11.1,32.2,60.5,0.53,1978.1,24.9,11,0,1
0.0,0.1,0.3,0.126,73.9,3.3,0,0,0
19.1,54.3,123.3,0.502,2867.6,52.4,3,0,1
0.9,8.7,38.1,0.202,970.9,29.6,1,0,0
14.7,22.9,69.0,0.573,3137.0,24.3,21,1,1
13.6,33.0,91.2,0.551,2411.6,56.2,25,0,1
3.8,29.1,70.5,0.315,1120.7,36.4,4,0,0
9.0,26.5,80.2,0.539,374.2,39.6,16,1,1
11.0,27.7,161.9,0.575,839.1,39.8,24,0,1
5.5,31.7,73.1,0.296,1736.4,22.0,3,0,0
15.4,27.3,150.7,0.549,2089.9,44.1,9,0,1
9.3,17.7,59.9,0.388,2487.5,48.4,15,0,1
17.9,33.4,140.0,0.381,2349.2,26.0,4,0,1
0.2,7.4,25.7,0.186,269.8,3.9,0,0,0
7.5,15.6,60.2,0.253,682.0,33.7,2,0,0
51.2,86.6,166.9,0.506,169.8,13.1,2,0,0
0.3,5.7,28.0,0.247,219.1,5.7,0,0,0
31.2,65.6,125.5,0.525,166.6,10.2,0,0,0
37.9,71.9,150.5,0.434,279.4,8.8,1,0,0
28.6,72.2,136.8,0.49,132.6,12.7,0,0,0
2.9,6.3,25.6,0.244,189.9,7.1,0,0,0
3.7,13.0,51.0,0.231,1386.2,28.0,2,0,0
0.5,3.4,24.7,0.217,258.8,4.2,0,0,0
30.3,77.2,234.4,0.464,2556.1,56.2,13,0,1
17.8,41.8,153.2,0.383,3127.6,46.6,13,0,1
1.1,3.3,29.3,0.139,90.2,8.5,0,0,0
15.8,50.7,128.9,0.418,2058.2,47.9,5,1,1
3.2,10.6,50.1,0.38,1618.4,47.1,6,0,1
20.6,62.5,174.5,0.429,1949.9,28.5,19,0,1
0.3,0.8,3.3,0.147,224.0,3.1,0,0,0
15.3,35.2,184.9,0.573,886.0,45.6,1,2,0
15.8,55.6,157.7,0.423,300.9,5.9,2,0,0
31.5,57.6,128.6,0.511,178.6,7.1,2,0,0
13.7,41.9,99.4,0.467,2142.3,41.7,1,0,1
23.0,52.3,217.7,0.443,1339.9,24.6,10,0,1
10.9,40.6,217.4,0.574,2281.5,42.6,22,0,1
18.1,36.8,124.0,0.54,218.0,10.7,0,0,0
25.0,32.9,77.1,0.454,2566.0,45.1,14,0,1
13.5,29.1,50.8,0.473,481.5,38.8,22,0,0
21.8,41.2,91.9,0.5,88.3,4.2,2,0,0
33.2,63.2,192.6,0.482,281.2,2.3,0,0,0
18.6,24.8,86.1,0.392,998.6,41.4,19,0,1
2.6,14.5,71.8,0.213,2103.2,24.0,2,0,0
42.2,79.6,167.2,0.398,735.1,25.6,1,0,1
14.3,27.2,67.3,0.471,514.5,36.5,10,0,1
0.1,2.2,11.2,0.19,190.6,8.5,0,0,0
0.0,0.0,0.0,0.208,128.4,9.6,0,0,0
25.1,44.0,143.4,0.486,214.9,7.1,2,0,0
13.9,42.8,142.5,0.413,964.1,28.2,21,0,1
4.6,10.8,52.1,0.324,1454.0,24.0,4,0,0
14.6,31.2,65.7,0.46,2154.9,47.3,4,0,1
26.5,64.6,152.4,0.465,73.0,10.1,2,0,0
20.9,71.7,187.7,0.385,1955.2,20.5,23,0,1
7.5,17.7,60.6,0.198,2271.1,34.2,4,0,0
1.6,3.5,9.0,0.282,247.5,9.6,0,0,0
18.3,40.9,158.1,0.557,1973.0,49.7,7,2,1
37.6,75.7,186.1,0.508,341.8,12.9,2,0,0
26.7,60.1,147.0,0.508,148.1,5.4,0,0,0
19.3,37.2,88.7,0.404,3123.5,42.4,8,0,1
2.9,8.6,53.6,0.208,971.2,35.3,4,0,0
19.3,67.7,180.5,0.545,1042.6,22.6,17,0,1
0.9,4.8,13.5,0.223,281.8,7.1,0,0,0
0.3,1.2,17.0,0.226,138.8,5.4,0,0,0
19.2,71.9,150.5,0.435,141.5,2.9,0,0,0
11.5,22.9,104.6,0.529,612.1,51.8,4,0,1
35.8,52.7,169.9,0.527,2412.6,41.6,17,0,1
9.8,22.7,78.2,0.467,3186.3,55.1,2,0,1
25.8,64.8,220.0,0.393,639.3,50.7,6,0,1
15.0,35.9,101.9,0.474,174.5,13.7,1,0,0
4.5,10.5,61.3,0.288,1428.0,36.5,4,0,0
31.3,45.2,151.7,0.512,1133.6,55.4,21,0,1
0.4,1.3,13.6,0.313,77.2,11.7,0,0,0
1.4,3.0,18.0,0.15,231.6,5.0,0,0,0
17.3,49.2,94.7,0.418,146.9,12.7,2,0,0
17.0,28.6,165.0,0.518,1993.4,50.6,19,0,1
2.6,5.4,33.6,0.224,721.0,23.4,2,0,0
0.5,6.4,17.3,0.144,254.1,0.7,0,0,0
29.3,87.2,197.4,0.432,1440.6,49.5,8,0,1
20.1,36.2,112.1,0.554,2312.1,45.8,22,0,1
0.7,1.9,9.4,0.271,166.2,9.1,0,0,0
8.3,32.4,102.5,0.445,188.5,6.2,2,0,0
34.4,61.2,116.6,0.54,225.8,1.3,1,0,0
28.9,48.3,223.6,0.412,392.6,53.9,3,0,1
18.4,68.3,142.2,0.485,1101.8,48.0,2,0,1
14.1,39.1,136.2,0.381,1353.9,51.4,2,0,1
15.4,40.8,86.1,0.462,1267.8,21.9,22,0,1
10.1,18.5,59.2,0.558,2306.2,28.1,11,0,1
2.1,10.0,27.8,0.31,164.8,2.9,0,0,0
14.9,26.8,73.4,0.454,489.6,30.4,6,0,1
0.0,1.1,14.9,0.285,129.1,11.1,0,0,0
0.2,6.4,22.1,0.215,227.1,9.3,0,0,0
19.8,51.9,239.6,0.476,653.3,51.5,9,0,0
10.0,59.9,192.5,0.509,2294.7,49.7,12,0,1
21.9,48.3,88.6,0.494,3016.2,33.0,18,0,1
16.5,45.6,115.6,0.516,1868.6,29.7,20,0,1
0.9,3.3,14.4,0.167,282.8,8.7,0,0,0
6.9,20.5,54.2,0.213,1403.4,35.5,0,0,0
36.9,70.8,150.2,0.499,241.7,6.6,2,0,0
19.1,55.0,201.5,0.523,855.7,57.2,9,0,1
8.3,31.8,121.3,0.541,249.3,2.8,2,0,0
27.2,39.3,102.5,0.485,1545.8,34.6,5,0,1
30.2,72.7,168.4,0.465,307.7,9.4,2,0,0
20.3,63.7,143.2,0.503,2148.4,27.4,12,0,1
16.1,47.9,217.5,0.468,1706.7,22.0,19,0,1
5.4,13.5,72.3,0.295,1452.4,39.9,1,0,0
17.2,32.4,89.5,0.57,1671.0,31.5,22,0,1
8.3,22.5,232.4,0.535,1969.6,52.6,11,0,1
0.1,0.6,27.8,0.228,184.2,11.1,0,0,0
2.5,7.0,19.9,0.228,267.4,6.7,0,0,0
11.3,26.7,94.9,0.549,1416.6,37.1,12,0,1
35.5,73.1,146.1,0.45,272.9,9.0,1,0,0
14.3,22.7,89.7,0.407,685.9,54.5,7,0,1
17.6,24.3,104.5,0.407,1150.8,52.3,1,0,1
11.4,23.0,102.4,0.578,3040.8,56.0,8,0,1
40.5,80.2,217.7,0.444,928.9,30.5,2,0,1
38.6,79.9,153.1,0.404,265.9,6.2,2,0,0
15.4,39.3,93.3,0.456,2550.7,29.8,8,0,1
6.9,20.6,109.5,0.485,2303.7,32.1,24,0,1
3.5,7.5,24.7,0.292,94.3,6.9,0,0,0
0.0,0.6,3.6,0.179,95.1,7.5,0,0,0
9.9,23.4,68.1,0.23,1627.0,23.5,1,0,0
29.9,61.8,113.2,0.523,682.0,53.7,20,0,1
29.3,41.2,159.9,0.545,2439.4,18.6,15,1,1
20.4,43.5,195.6,0.404,2753.4,49.1,13,0,1
15.3,30.1,228.2,0.416,2032.4,46.5,7,1,1
14.6,42.0,79.4,0.562,1093.2,27.6,21,0,0
22.8,31.6,125.6,0.5,2308.6,19.2,9,0,1
29.7,64.5,133.7,0.401,279.3,7.1,1,0,0
0.3,7.8,24.1,0.3,231.3,1.3,0,0,0
0.8,1.8,16.2,0.235,271.9,0.8,0,0,0
27.8,59.9,147.0,0.458,2551.2,41.5,17,0,1
1.1,4.8,42.5,0.226,1929.4,32.5,0,0,0
20.1,25.5,139.6,0.545,2840.8,41.6,19,0,1
6.9,17.6,71.7,0.306,660.8,28.8,2,0,0
9.6,31.9,114.6,0.524,3119.9,48.5,17,1,1
11.8,28.9,84.4,0.403,3156.1,22.9,4,0,1
16.6,34.1,89.8,0.406,3038.6,18.4,22,0,1
2.3,7.0,38.5,0.267,1367.9,33.4,0,0,0
0.0,0.0,0.3,0.244,292.5,9.4,0,0,0
19.5,43.6,114.2,0.494,313.6,13.4,1,0,0
27.8,40.6,190.1,0.576,1697.6,45.3,10,1,1
0.0,1.6,4.1,0.149,154.9,5.4,0,0,0
18.0,33.4,90.5,0.424,42.8,7.6,0,0,0
0.0,0.1,18.8,0.18,84.1,10.4,0,0,0
4.0,11.3,28.3,0.252,1289.6,39.7,1,0,0
0.0,0.0,0.8,0.156,82.0,4.1,0,0,0
31.1,53.7,179.0,0.433,2285.3,53.5,13,0,1
12.5,25.4,64.6,0.511,853.4,33.1,10,0,1
34.8,74.5,175.9,0.544,110.3,4.7,1,0,0
20.8,32.1,140.3,0.519,1459.0,18.4,20,0,1
25.1,46.5,142.5,0.404,273.5,4.1,1,0,0
38.0,66.9,131.2,0.549,156.0,11.7,0,0,0
21.9,35.5,97.8,0.477,1158.7,43.8,9,1,1
2.7,10.1,25.2,0.225,2127.8,31.4,1,0,0
49.1,83.8,170.2,0.538,2700.4,33.9,14,1,1
10.5,30.1,109.9,0.533,2039.7,36.9,18,2,1
10.9,44.2,89.9,0.41,1995.0,49.2,24,1,1
28.2,51.5,152.3,0.444,887.7,45.9,19,0,1
3.5,7.1,19.3,0.205,59.4,6.0,0,0,0
24.0,38.8,220.0,0.405,1213.1,39.3,17,0,1
2.8,6.6,60.2,0.181,1605.3,21.2,3,0,0
25.9,42.8,108.5,0.423,1575.8,27.4,8,0,1
0.1,0.4,3.8,0.271,207.6,6.8,0,0,0
28.7,36.1,175.3,0.517,1504.1,24.0,3,0,1
1.3,2.6,12.8,0.214,72.9,1.1,0,0,0
0.7,1.6,10.1,0.203,158.7,3.9,0,0,0
0.3,0.8,19.6,0.138,126.9,11.3,0,0,0
23.6,37.6,99.9,0.447,3190.6,25.5,11,0,1
0.2,1.3,26.7,0.304,125.8,11.6,0,0,0
5.3,16.7,53.0,0.31,1847.0,39.5,2,0,0
16.3,54.7,162.3,0.489,346.1,10.7,0,0,0
22.6,33.2,222.9,0.538,1245.2,36.8,17,0,0
33.7,85.1,157.3,0.461,327.9,12.2,0,0,0
5.0,13.8,52.4,0.255,2005.2,22.3,3,0,0
13.1,89.1,190.5,0.405,388.8,38.8,4,0,1
19.7,65.9,127.9,0.474,122.1,9.9,2,0,0
4.9,20.0,57.1,0.243,2160.8,31.0,0,0,0
15.6,40.9,133.2,0.501,855.1,23.0,24,0,1
2.5,11.8,63.6,0.232,1632.1,33.1,0,0,0
3.1,8.5,66.6,0.213,1344.5,40.0,2,0,0
13.1,24.2,117.8,0.424,1586.2,28.6,25,0,1
0.0,0.1,0.5,0.144,285.0,10.0,0,0,0
13.4,30.2,149.4,0.518,1752.0,48.2,10,0,1
30.5,64.9,183.6,0.51,114.9,13.0,0,0,0
17.0,21.6,60.6,0.395,2323.4,37.1,21,0,1
9.0,21.7,150.8,0.428,2337.6,38.7,9,0,1
29.8,38.4,152.7,0.491,469.1,50.5,20,0,1
0.3,3.2,26.3,0.182,890.8,23.6,4,0,0
10.7,24.9,155.9,0.452,1493.8,54.8,5,0,1
21.0,29.3,100.4,0.536,691.7,21.1,22,0,0
20.1,36.8,177.3,0.519,1917.6,19.6,19,0,1
30.9,50.5,223.7,0.531,926.1,52.2,16,0,1
26.8,52.6,198.5,0.51,219.5,2.1,1,0,0
26.8,48.6,135.1,0.423,94.5,10.4,0,0,0
1.4,3.4,32.8,0.193,1562.3,20.4,2,0,0
14.0,20.4,67.6,0.384,943.4,33.5,13,0,1
21.3,36.6,225.0,0.408,2474.2,27.5,11,0,1
0.0,0.3,1.5,0.167,93.5,4.2,0,0,0
0.4,3.0,10.6,0.278,247.5,5.4,0,0,0
1.4,6.7,26.7,0.314,135.4,7.5,0,0,0
0.0,0.1,3.9,0.226,291.5,1.0,0,0,0
10.4,28.9,89.5,0.517,2705.2,45.9,2,0,1
3.7,17.8,73.1,0.214,1885.9,20.2,0,0,0
2.8,10.8,55.0,0.229,648.4,23.6,1,0,0
