source_key,source_row,slide_no,state,latitude,longitude,raw_text
22189:MIZ/AIZ/84A09/2016/100,22189,MIZ/AIZ/84A09/2016/100,Mizoram,23.76821,92.539681,"22189 MIZ/AIZ/84A09/2016/100 Mizoram Mamit Rawpuichhip-Mamit road, NH 44A 23.76821 92.539681 Debris Slide 2016"
22190:MIZ/AIZ/84A09/2016/133,22190,MIZ/AIZ/84A09/2016/133,Mizoram,23.771587,92.732129,22190 MIZ/AIZ/84A09/2016/133 Mizoram Aizawl Hunther area 23.771587 92.732129 Debris Slide NA
22191:MZ/AIZ/84E01/2017/75,22191,MZ/AIZ/84E01/2017/75,Mizoram,23.777472,93.009163,22191 MZ/AIZ/84E01/2017/75 Mizoram Aizawl ThanglailungSaitual section 23.777472 93.009163 Rock Slide NA
22192:MZ/CHA/84E01/2017/14,22192,MZ/CHA/84E01/2017/14,Mizoram,23.777555,93.112473,22192 MZ/CHA/84E01/2017/14 Mizoram Champhai NE of Hliappui 23.777555 93.112473 Debris Slide NA
22193:MZ/AIZ/84E01/2017/55,22193,MZ/AIZ/84E01/2017/55,Mizoram,23.777805,93.00489,22193 MZ/AIZ/84E01/2017/55 Mizoram Aizawl 14 lm from Dilkhan 23.777805 93.00489 Debris Slide NA
22194:MZ/AIZ/84E01/2017/94,22194,MZ/AIZ/84E01/2017/94,Mizoram,23.779444,93.023918,22194 MZ/AIZ/84E01/2017/94 Mizoram Aizawl ThanglailungSaitual section 23.779444 93.023918 Debris Slide NA
22195:MIZ/AIZ/84A13/2016/45,22195,MIZ/AIZ/84A13/2016/45,Mizoram,23.78,92.84,22195 MIZ/AIZ/84A13/2016/45 Mizoram Aizawl ~ 10 m from prev location 23.78 92.84 Debris Slide 2016
22196:MZ/MAM/84A05/2020/9,22196,MZ/MAM/84A05/2020/9,Mizoram,23.78,92.36,22196 MZ/MAM/84A05/2020/9 Mizoram Mamit Serhmun-Bungmun section slide 1 Serhmun-Bungmun- Kawrtethaeveng road section 23.78 92.36 Rock Slide 2019
22197:MZ/CHA/84E01/2017/45,22197,MZ/CHA/84E01/2017/45,Mizoram,23.780138,93.152916,22197 MZ/CHA/84E01/2017/45 Mizoram Champhai 7.7 km SE of Pawlrang 23.780138 93.152916 Rock Slide NA
22198:MIZ/MAM/84A09/2016/126,22198,MIZ/MAM/84A09/2016/126,Mizoram,23.780864,92.577909,22198 MIZ/MAM/84A09/2016/126 Mizoram Mamit 23.780864 92.577909 Debris Slide 2016
22199:MZ/CHA/84E01/2017/18,22199,MZ/CHA/84E01/2017/18,Mizoram,23.782249,93.148865,22199 MZ/CHA/84E01/2017/18 Mizoram Champhai 7.4 km SE of Pawlrang 23.782249 93.148865 Debris Slide NA
22200:MZ/CHA/84E01/2017/5,22200,MZ/CHA/84E01/2017/5,Mizoram,23.782249,93.116165,22200 MZ/CHA/84E01/2017/5 Mizoram Champhai 5.6 km NE of Hliappui 23.782249 93.116165 Debris Slide NA
22201:MIZ/AIZ/84A09/2016/99,22201,MIZ/AIZ/84A09/2016/99,Mizoram,23.783846,92.553747,"22201 MIZ/AIZ/84A09/2016/99 Mizoram Mamit Rawpuichhip-Mamit road, NH 44A, ~20 m from previous location 23.783846 92.553747 Debris Slide 2016"
22202:MIZ/AIZ/84A09/2016/98,22202,MIZ/AIZ/84A09/2016/98,Mizoram,23.783956,92.553695,"22202 MIZ/AIZ/84A09/2016/98 Mizoram Mamit Rawpuichhip-Mamit road, NH 44A 23.783956 92.553695 Rock Fall 2016"
22204:MIZ/AIZ/84A09/2016/93,22204,MIZ/AIZ/84A09/2016/93,Mizoram,23.784278,92.597111,22204 MIZ/AIZ/84A09/2016/93 Mizoram Mamit ~1.5 km towards Lengte 23.784278 92.597111 Debris Slide 2016
22205:MZ/AIZ/84E01/2017/53,22205,MZ/AIZ/84E01/2017/53,Mizoram,23.785444,93.024612,22205 MZ/AIZ/84E01/2017/53 Mizoram Aizawl ThanglailungSaitual section 23.785444 93.024612 Soil Slide NA
22206:MZ/CHA/84E01/2017/30,22206,MZ/CHA/84E01/2017/30,Mizoram,23.785944,93.154137,22206 MZ/CHA/84E01/2017/30 Mizoram Champhai 8.5 km SE of Pawlrang 23.785944 93.154137 Rock Slide NA
22207:MIZ/AIZ/84A09/2016/131,22207,MIZ/AIZ/84A09/2016/131,Mizoram,23.787414,92.725278,22207 MIZ/AIZ/84A09/2016/131 Mizoram Aizawl Hunther area 23.787414 92.725278 Debris Slide NA
22208:MZ/CHA/84E05/2017/26,22208,MZ/CHA/84E05/2017/26,Mizoram,23.78775,93.386887,22208 MZ/CHA/84E05/2017/26 Mizoram Champhai KhuangphahVaikhawtlang section 23.78775 93.386887 Debris Slide NA
22209:MIZ/AIZ/84A09/2016/135,22209,MIZ/AIZ/84A09/2016/135,Mizoram,23.788032,92.729443,22209 MIZ/AIZ/84A09/2016/135 Mizoram Aizawl Hunther area 23.788032 92.729443 Debris Slide NA
22210:MZ/AIZ/84E01/2017/112,22210,MZ/AIZ/84E01/2017/112,Mizoram,23.7885,93.024666,22210 MZ/AIZ/84E01/2017/112 Mizoram Aizawl ~16 km from Thanglailung 23.7885 93.024666 Rock Slide NA
22211:MZ/CHA/84E05/2017/16,22211,MZ/CHA/84E05/2017/16,Mizoram,23.788666,93.386139,22211 MZ/CHA/84E05/2017/16 Mizoram Champhai KhuangphahVaikhawtlang section 23.788666 93.386139 Debris Slide NA
22213:MIZ/AIZ/84A13/2016/43,22213,MIZ/AIZ/84A13/2016/43,Mizoram,23.788722,92.837833,22213 MIZ/AIZ/84A13/2016/43 Mizoram Aizawl 23.788722 92.837833 Debris Slide 2016
22214:MZ/AIZ/84E01/2017/104,22214,MZ/AIZ/84E01/2017/104,Mizoram,23.789749,93.035667,22214 MZ/AIZ/84E01/2017/104 Mizoram Aizawl 13 km from Thanglailung along PhullenSaitual section 23.789749 93.035667 Rock Slide NA
22215:MZ/MAM/84A05/2020/11,22215,MZ/MAM/84A05/2020/11,Mizoram,23.79,92.36,22215 MZ/MAM/84A05/2020/11 Mizoram Mamit Bunghmun slide Serhmun-Bungmun- Kawrtethaeveng road section (near Bunghmun village) 23.79 92.36 Rock Slide 2019
22216:MIZ/AIZ/84A09/2016/81,22216,MIZ/AIZ/84A09/2016/81,Mizoram,23.790132,92.672097,22216 MIZ/AIZ/84A09/2016/81 Mizoram Aizawl Phungchawng section 23.790132 92.672097 Rock Slide 2016
22217:MZ/CHA/84E05/2017/30,22217,MZ/CHA/84E05/2017/30,Mizoram,23.790138,93.394447,22217 MZ/CHA/84E05/2017/30 Mizoram Champhai KhuangphahVaikhawtlang section 23.790138 93.394447 Debris Slide NA
22218:MZ/CHA/84E05/2017/29,22218,MZ/CHA/84E05/2017/29,Mizoram,23.79125,93.384583,22218 MZ/CHA/84E05/2017/29 Mizoram Champhai KhuangphahVaikhawtlang section 23.79125 93.384583 Debris Slide NA
22219:MZ/CHA/84E01/2017/15,22219,MZ/CHA/84E01/2017/15,Mizoram,23.791277,93.156387,22219 MZ/CHA/84E01/2017/15 Mizoram Champhai NgopaPawlrang section 23.791277 93.156387 Debris Slide NA
22220:MIZ/AIZ/84A09/2016/132,22220,MIZ/AIZ/84A09/2016/132,Mizoram,23.791511,92.730515,22220 MIZ/AIZ/84A09/2016/132 Mizoram Aizawl Hunther area 23.791511 92.730515 Debris Slide NA
22221:MZ/AIZ/84E01/2017/51,22221,MZ/AIZ/84E01/2017/51,Mizoram,23.792555,93.029892,22221 MZ/AIZ/84E01/2017/51 Mizoram Aizawl Near Thanglailung 23.792555 93.029892 Rock Slide NA
22222:MZ/CHA/84E01/2017/27,22222,MZ/CHA/84E01/2017/27,Mizoram,23.792749,93.116943,22222 MZ/CHA/84E01/2017/27 Mizoram Champhai PawlrangHliappui section 23.792749 93.116943 Debris Slide NA
22223:MZ/CHA/84E05/2017/27,22223,MZ/CHA/84E05/2017/27,Mizoram,23.793417,93.387474,22223 MZ/CHA/84E05/2017/27 Mizoram Champhai KhuangphahVaikhawtlang section 23.793417 93.387474 Debris Slide 2017
22224:MZ/AIZ/84E01/2017/84,22224,MZ/AIZ/84E01/2017/84,Mizoram,23.794195,93.025055,22224 MZ/AIZ/84E01/2017/84 Mizoram Aizawl ThanglailungSaitual section 23.794195 93.025055 Debris Slide NA
22225:MZ/AIZ/84E01/2017/74,22225,MZ/AIZ/84E01/2017/74,Mizoram,23.795444,93.04039,22225 MZ/AIZ/84E01/2017/74 Mizoram Aizawl PhullenSaitual section 23.795444 93.04039 Rock Slide NA
22226:MZ/CHA/84E05/2017/25,22226,MZ/CHA/84E05/2017/25,Mizoram,23.795778,93.38797,22226 MZ/CHA/84E05/2017/25 Mizoram Champhai KhuangphahVaikhawtlang section 23.795778 93.38797 Debris Slide NA
22227:MIZ/MAM/84A09/2016/130,22227,MIZ/MAM/84A09/2016/130,Mizoram,23.796268,92.54654,22227 MIZ/MAM/84A09/2016/130 Mizoram Mamit 23.796268 92.54654 Debris Slide 2016
22228:MZ/AIZ/84E01/2017/101,22228,MZ/AIZ/84E01/2017/101,Mizoram,23.797361,93.040916,22228 MZ/AIZ/84E01/2017/101 Mizoram Aizawl 9.5 km from Thanglailung along PhullenSaitual section 23.797361 93.040916 Debris Slide NA
22229:MZ/CHA/84E01/2017/12,22229,MZ/CHA/84E01/2017/12,Mizoram,23.798611,93.16378,22229 MZ/CHA/84E01/2017/12 Mizoram Champhai NgopaPawlrang section 23.798611 93.16378 Debris Slide NA
22230:MIZ/AIZ/84A09/2016/90,22230,MIZ/AIZ/84A09/2016/90,Mizoram,23.798861,92.642417,"22230 MIZ/AIZ/84A09/2016/90 Mizoram Aizawl Simhui, Airport road 23.798861 92.642417 Earth Slide 2016"
22231:MZ/CHA/84E01/2017/37,22231,MZ/CHA/84E01/2017/37,Mizoram,23.799166,93.132919,22231 MZ/CHA/84E01/2017/37 Mizoram Champhai 6 km SE of Pawlrang 23.799166 93.132919 Debris Slide 2017
22232:MZ/MAM/84A05/2020/4,22232,MZ/MAM/84A05/2020/4,Mizoram,23.8,92.5,22232 MZ/MAM/84A05/2020/4 Mizoram Mamit Dapchuah-Dampui slide 1 Dapchuah-Dampui road section 23.8 92.5 Rock Slide 2019
22233:MZ/CHA/84E01/2017/32,22233,MZ/CHA/84E01/2017/32,Mizoram,23.800556,93.15889,"22233 MZ/CHA/84E01/2017/32 Mizoram Champhai 17 km S of Ngopa, NgopaPawlrang section 23.800556 93.15889 Debris Slide 2017"
22234:MZ/CHA/84E01/2017/1,22234,MZ/CHA/84E01/2017/1,Mizoram,23.801001,93.166359,22234 MZ/CHA/84E01/2017/1 Mizoram Champhai NgopaPawlrang section 23.801001 93.166359 Debris Slide NA
22235:MZ/CHA/84E01/2017/28,22235,MZ/CHA/84E01/2017/28,Mizoram,23.801054,93.168762,22235 MZ/CHA/84E01/2017/28 Mizoram Champhai NgopaPawlrang section 23.801054 93.168762 Rock Slide NA
22236:MZ/CHA/84E01/2017/8,22236,MZ/CHA/84E01/2017/8,Mizoram,23.801399,93.168648,22236 MZ/CHA/84E01/2017/8 Mizoram Champhai NgopaPawlrang section 23.801399 93.168648 Rock Slide NA
22237:MIZ/AIZ/84A13/2016/135,22237,MIZ/AIZ/84A13/2016/135,Mizoram,23.801624,92.960437,22237 MIZ/AIZ/84A13/2016/135 Mizoram Aizawl N/A N/A 23.801624 92.960437 Rock Slide 2016
22238:MIZ/MAM/84A09/2016/129,22238,MIZ/MAM/84A09/2016/129,Mizoram,23.802567,92.564045,22238 MIZ/MAM/84A09/2016/129 Mizoram Mamit 23.802567 92.564045 Debris Slide 2016
22239:MZ/CHA/84E01/2017/31,22239,MZ/CHA/84E01/2017/31,Mizoram,23.803055,93.160164,"22239 MZ/CHA/84E01/2017/31 Mizoram Champhai 17.2 km S of Ngopa, NgopaPawlrang section 23.803055 93.160164 Debris Slide 2017"
22240:MZ/CHA/84E01/2017/25,22240,MZ/CHA/84E01/2017/25,Mizoram,23.803085,93.159225,22240 MZ/CHA/84E01/2017/25 Mizoram Champhai NgopaPawlrang section 23.803085 93.159225 Debris Slide NA
22241:MZ/CHA/84E01/2017/26,22241,MZ/CHA/84E01/2017/26,Mizoram,23.803364,93.159164,22241 MZ/CHA/84E01/2017/26 Mizoram Champhai NgopaPawlrang section 23.803364 93.159164 Rock Slide NA
22242:MZ/AIZ/84E01/2017/52,22242,MZ/AIZ/84E01/2017/52,Mizoram,23.804193,93.035248,22242 MZ/AIZ/84E01/2017/52 Mizoram Aizawl 16 km from Phullen 23.804193 93.035248 Rock Slide NA
22243:MIZ/AIZ/84A09/2016/97,22243,MIZ/AIZ/84A09/2016/97,Mizoram,23.805313,92.592663,22243 MIZ/AIZ/84A09/2016/97 Mizoram Mamit Lengpui-Mamit road on NH 44A 23.805313 92.592663 Rock Slide 2016
22244:MZ/AIZ/84E01/2017/105,22244,MZ/AIZ/84E01/2017/105,Mizoram,23.805779,93.027115,22244 MZ/AIZ/84E01/2017/105 Mizoram Aizawl 11.5 km from Phullen 23.805779 93.027115 Rock Slide NA
22245:MZ/AIZ/84E01/2017/64,22245,MZ/AIZ/84E01/2017/64,Mizoram,23.808111,93.041779,22245 MZ/AIZ/84E01/2017/64 Mizoram Aizawl Near Thanglailung 23.808111 93.041779 Rock Slide 2016
22246:MIZ/AIZ/84A09/2016/95,22246,MIZ/AIZ/84A09/2016/95,Mizoram,23.808528,92.595222,22246 MIZ/AIZ/84A09/2016/95 Mizoram Mamit Lengpui-Mamit road on NH 44A 23.808528 92.595222 Debris Slide 2016
22247:MZ/MAM/84A05/2020/5,22247,MZ/MAM/84A05/2020/5,Mizoram,23.81,92.5,22247 MZ/MAM/84A05/2020/5 Mizoram Mamit Dapchuah-Dampui slide 2 Dapchuah-Dampui road section 23.81 92.5 Rock Slide 2019
22249:MZ/CHA/84E05/2017/1,22249,MZ/CHA/84E05/2017/1,Mizoram,23.810806,93.379028,22249 MZ/CHA/84E05/2017/1 Mizoram Champhai KawlbemVaikhawtlang section 23.810806 93.379028 Debris Slide 2017
22250:MIZ/AIZ/84A13/2016/134,22250,MIZ/AIZ/84A13/2016/134,Mizoram,23.811722,92.959917,22250 MIZ/AIZ/84A13/2016/134 Mizoram Aizawl Buhban village 23.811722 92.959917 Debris Slide 2016
22251:MIZ/MAM/84A09/2016/123,22251,MIZ/MAM/84A09/2016/123,Mizoram,23.811938,92.570804,22251 MIZ/MAM/84A09/2016/123 Mizoram Mamit 23.811938 92.570804 Debris Slide 2016
22252:MIZ/AIZ/84A13/2016/133,22252,MIZ/AIZ/84A13/2016/133,Mizoram,23.812139,92.954167,22252 MIZ/AIZ/84A13/2016/133 Mizoram Aizawl NE periphery of Buhban village 23.812139 92.954167 Rock Slide 2016
22254:MIZ/AIZ/84A13/2016/27,22254,MIZ/AIZ/84A13/2016/27,Mizoram,23.816,92.84,22254 MIZ/AIZ/84A13/2016/27 Mizoram Aizawl ~08-10 m from prev location 23.816 92.84 Debris Slide 2016
22255:MIZ/AIZ/84A09/2016/84,22255,MIZ/AIZ/84A09/2016/84,Mizoram,23.816611,92.662306,22255 MIZ/AIZ/84A09/2016/84 Mizoram Aizawl Sairang road (near bridge) 23.816611 92.662306 Debris Slide 2016
22256:MIZ/AIZ/84A09/2016/83,22256,MIZ/AIZ/84A09/2016/83,Mizoram,23.817333,92.661222,22256 MIZ/AIZ/84A09/2016/83 Mizoram Aizawl Sairang (near quarry) 23.817333 92.661222 Earth Slide 2016
22257:MIZ/AIZ/84A13/2016/36,22257,MIZ/AIZ/84A13/2016/36,Mizoram,23.819269,92.826983,22257 MIZ/AIZ/84A13/2016/36 Mizoram Aizawl ~ 10 m from prev location 23.819269 92.826983 Debris Slide 2016
22259:MIZ/MAM/84A09/2016/125,22259,MIZ/MAM/84A09/2016/125,Mizoram,23.821894,92.569325,22259 MIZ/MAM/84A09/2016/125 Mizoram Mamit 23.821894 92.569325 Debris Slide 2016
22261:MIZ/AIZ/84A13/2016/38,22261,MIZ/AIZ/84A13/2016/38,Mizoram,23.822086,92.826497,22261 MIZ/AIZ/84A13/2016/38 Mizoram Aizawl ~ 10-15 m from previous location 23.822086 92.826497 Rock Fall 2016
22262:MIZ/AIZ/84A09/2016/124,22262,MIZ/AIZ/84A09/2016/124,Mizoram,23.823222,92.674861,22262 MIZ/AIZ/84A09/2016/124 Mizoram Aizawl E of Sairang 23.823222 92.674861 Debris Slide 2015
22263:MIZ/AIZ/84A13/2016/131,22263,MIZ/AIZ/84A13/2016/131,Mizoram,23.82325,92.925222,22263 MIZ/AIZ/84A13/2016/131 Mizoram Aizawl SE of Lailak village 23.82325 92.925222 Rock Slide 2016
22264:MIZ/AIZ/84A13/2016/39,22264,MIZ/AIZ/84A13/2016/39,Mizoram,23.824586,92.825019,22264 MIZ/AIZ/84A13/2016/39 Mizoram Aizawl ~200 m from previous location 23.824586 92.825019 Rock Fall 2016
22266:MIZ/AIZ/84A09/2016/94,22266,MIZ/AIZ/84A09/2016/94,Mizoram,23.826694,92.603833,22266 MIZ/AIZ/84A09/2016/94 Mizoram Mamit Lengpui-Mamit road on NH 44A 23.826694 92.603833 Rock Slide 2016
22267:MZ/CHA/84E05/2017/20,22267,MZ/CHA/84E05/2017/20,Mizoram,23.832916,93.301888,22267 MZ/CHA/84E05/2017/20 Mizoram Champhai KawlbemSelam section 23.832916 93.301888 Debris Slide 2017
22268:MZ/CHA/84E05/2017/4,22268,MZ/CHA/84E05/2017/4,Mizoram,23.832916,93.301888,22268 MZ/CHA/84E05/2017/4 Mizoram Champhai KawlbemSelam section 23.832916 93.301888 Debris Slide NA
22269:MZ/CHA/84E05/2017/15,22269,MZ/CHA/84E05/2017/15,Mizoram,23.833166,93.305275,22269 MZ/CHA/84E05/2017/15 Mizoram Champhai KawlbemSelam section 23.833166 93.305275 Debris Slide NA
22270:MIZ/MAM/84A09/2016/134,22270,MIZ/MAM/84A09/2016/134,Mizoram,23.833698,92.650724,22270 MIZ/MAM/84A09/2016/134 Mizoram Mamit Hunther area 23.833698 92.650724 Debris Slide NA
22271:MZ/AIZ/84E01/2017/89,22271,MZ/AIZ/84E01/2017/89,Mizoram,23.835361,93.052414,22271 MZ/AIZ/84E01/2017/89 Mizoram Aizawl 4.5 km from Thanglailung along PhullenSaitual section 23.835361 93.052414 Rock Slide NA
22272:MZ/CHA/84E05/2017/6,22272,MZ/CHA/84E05/2017/6,Mizoram,23.836056,93.37664,22272 MZ/CHA/84E05/2017/6 Mizoram Champhai KawlbemVaikhawtlang section 23.836056 93.37664 Debris Slide 2017
22273:MIZ/AIZ/84A13/2016/130,22273,MIZ/AIZ/84A13/2016/130,Mizoram,23.83675,92.916556,22273 MIZ/AIZ/84A13/2016/130 Mizoram Aizawl ~1km from Lailak village 23.83675 92.916556 Debris Slide 2016
22274:MIZ/AIZ/84A13/2016/129,22274,MIZ/AIZ/84A13/2016/129,Mizoram,23.839417,92.910972,22274 MIZ/AIZ/84A13/2016/129 Mizoram Aizawl Lailak village 23.839417 92.910972 Debris Slide 2016
22275:MZ/MAM/84A05/2020/12,22275,MZ/MAM/84A05/2020/12,Mizoram,23.84,92.37,22275 MZ/MAM/84A05/2020/12 Mizoram Mamit Serhmun-Bungmun section slide 2 Serhmun-Bungmun- Kawrtethaeveng road section 23.84 92.37 Debris Slide 2019
22276:MZ/AIZ/84E01/2017/54,22276,MZ/AIZ/84E01/2017/54,Mizoram,23.840334,93.071945,22276 MZ/AIZ/84E01/2017/54 Mizoram Aizawl 6 km from Phullen along PhullenPhuaibuang section 23.840334 93.071945 Rock Slide NA
22277:MIZ/AIZ/84A13/2016/128,22277,MIZ/AIZ/84A13/2016/128,Mizoram,23.841713,92.911476,22277 MIZ/AIZ/84A13/2016/128 Mizoram Aizawl Lailak village 23.841713 92.911476 Rock Slide NA
22278:MZ/CHA/84E05/2017/8,22278,MZ/CHA/84E05/2017/8,Mizoram,23.842167,93.373917,22278 MZ/CHA/84E05/2017/8 Mizoram Champhai KawlbemVaikhawtlang section 23.842167 93.373917 Debris Slide 2017
22279:MIZ/AIZ/84A13/2016/4,22279,MIZ/AIZ/84A13/2016/4,Mizoram,23.844109,92.928779,22279 MIZ/AIZ/84A13/2016/4 Mizoram Aizawl near Vanzao 23.844109 92.928779 Debris Slide 2016
22280:MIZ/AIZ/84A13/2016/6,22280,MIZ/AIZ/84A13/2016/6,Mizoram,23.844139,92.933,22280 MIZ/AIZ/84A13/2016/6 Mizoram Aizawl near vanzao 23.844139 92.933 Rock Slide NA
22281:MIZ/AIZ/84A13/2016/5,22281,MIZ/AIZ/84A13/2016/5,Mizoram,23.844165,92.930006,"22281 MIZ/AIZ/84A13/2016/5 Mizoram Aizawl near Vanzao, ~400m from previous location 23.844165 92.930006 Rock Fall 2016"
22282:MZ/AIZ/84E01/2017/100,22282,MZ/AIZ/84E01/2017/100,Mizoram,23.844444,93.051361,22282 MZ/AIZ/84E01/2017/100 Mizoram Aizawl Near Phullen 23.844444 93.051361 Rock Slide NA
22283:MZ/CHA/84E01/2017/21,22283,MZ/CHA/84E01/2017/21,Mizoram,23.84461,93.190277,22283 MZ/CHA/84E01/2017/21 Mizoram Champhai 7.8 km S of Ngopa 23.84461 93.190277 Rock Slide NA
22284:MZ/CHA/84E05/2017/7,22284,MZ/CHA/84E05/2017/7,Mizoram,23.846056,93.371971,22284 MZ/CHA/84E05/2017/7 Mizoram Champhai KawlbemVaikhawtlang section 23.846056 93.371971 Debris Slide 2017
22285:MIZ/AIZ/84A09/2016/85,22285,MIZ/AIZ/84A09/2016/85,Mizoram,23.846786,92.655892,22285 MIZ/AIZ/84A09/2016/85 Mizoram Mamit Sairang road 23.846786 92.655892 Rock Fall 2015
22286:MIZ/AIZ/84A13/2016/2,22286,MIZ/AIZ/84A13/2016/2,Mizoram,23.847224,92.927508,22286 MIZ/AIZ/84A13/2016/2 Mizoram Aizawl ~2 km from Vanzao 23.847224 92.927508 Debris Slide 2015
22287:MIZ/AIZ/84A13/2016/3,22287,MIZ/AIZ/84A13/2016/3,Mizoram,23.847246,92.927341,"22287 MIZ/AIZ/84A13/2016/3 Mizoram Aizawl ~2 km from Vanzao, 2m from previous slide 23.847246 92.927341 Debris Slide 2016"
22288:MZ/AIZ/84E01/2017/60,22288,MZ/AIZ/84E01/2017/60,Mizoram,23.848,93.041885,22288 MZ/AIZ/84E01/2017/60 Mizoram Aizawl Phullen 23.848 93.041885 Debris Slide NA
22289:MZ/AIZ/84E01/2017/82,22289,MZ/AIZ/84E01/2017/82,Mizoram,23.848083,93.076691,22289 MZ/AIZ/84E01/2017/82 Mizoram Aizawl 8 km from Phullen along PhullenPhuaibuang section 23.848083 93.076691 Soil Slide NA
22290:MZ/AIZ/84E01/2017/79,22290,MZ/AIZ/84E01/2017/79,Mizoram,23.848917,93.135307,22290 MZ/AIZ/84E01/2017/79 Mizoram Aizawl ~19 km from Phuaibuang 23.848917 93.135307 Rock Slide NA
22291:MIZ/AIZ/84A13/2016/1,22291,MIZ/AIZ/84A13/2016/1,Mizoram,23.849497,92.928202,22291 MIZ/AIZ/84A13/2016/1 Mizoram Aizawl ~ 3 km from Vanzao 23.849497 92.928202 Debris Flow 2016
22292:MZ/AIZ/84E01/2017/81,22292,MZ/AIZ/84E01/2017/81,Mizoram,23.85,93.048164,22292 MZ/AIZ/84E01/2017/81 Mizoram Aizawl Phullen village along PhullenSaitual section 23.85 93.048164 Rock Slide NA
22293:MZ/MAM/84A05/2020/13,22293,MZ/MAM/84A05/2020/13,Mizoram,23.85,92.33,22293 MZ/MAM/84A05/2020/13 Mizoram Mamit Mualthuam- Kawrtethawveng road section slide 1 Mualthuam- Kawrtethawveng road section 23.85 92.33 Debris Slide 2019
22294:MZ/AIZ/84E01/2017/85,22294,MZ/AIZ/84E01/2017/85,Mizoram,23.85075,93.115608,"22294 MZ/AIZ/84E01/2017/85 Mizoram Aizawl 3 km from Tuivai river, near Ainawl 23.85075 93.115608 Rock Slide NA"
22295:MIZ/AIZ/84A09/2016/51,22295,MIZ/AIZ/84A09/2016/51,Mizoram,23.850861,92.743083,22295 MIZ/AIZ/84A09/2016/51 Mizoram Aizawl Siphir-Lungdai section 23.850861 92.743083 Rock Slide 2016
22296:MIZ/AIZ/84A09/2016/49,22296,MIZ/AIZ/84A09/2016/49,Mizoram,23.851361,92.742222,22296 MIZ/AIZ/84A09/2016/49 Mizoram Aizawl Siphir-Lungdai section 23.851361 92.742222 Earth Slide 2016
22297:MZ/CHA/84E01/2017/16,22297,MZ/CHA/84E01/2017/16,Mizoram,23.851723,93.186775,22297 MZ/CHA/84E01/2017/16 Mizoram Champhai 6.5 km S of Ngopa 23.851723 93.186775 Rock Slide NA
22298:MIZ/AIZ/84A09/2016/52,22298,MIZ/AIZ/84A09/2016/52,Mizoram,23.852722,92.743306,22298 MIZ/AIZ/84A09/2016/52 Mizoram Aizawl Near View point on Siphir- Serkhan road 23.852722 92.743306 Rock Fall 2016
22299:MZ/AIZ/84E01/2017/61,22299,MZ/AIZ/84E01/2017/61,Mizoram,23.852861,93.059998,22299 MZ/AIZ/84E01/2017/61 Mizoram Aizawl 2 km from Phullen along PhullenPhuaibuang section 23.852861 93.059998 Rock Slide NA
22300:MZ/AIZ/84E01/2017/67,22300,MZ/AIZ/84E01/2017/67,Mizoram,23.853333,93.12458,22300 MZ/AIZ/84E01/2017/67 Mizoram Aizawl 23 km from Phuaibuang towards Tuivai river 23.853333 93.12458 Soil Slide NA
22301:MZ/AIZ/84E01/2017/99,22301,MZ/AIZ/84E01/2017/99,Mizoram,23.855028,93.041695,22301 MZ/AIZ/84E01/2017/99 Mizoram Aizawl Phullen 23.855028 93.041695 Debris Slide NA
22302:MIZ/AIZ/84A09/2016/125,22302,MIZ/AIZ/84A09/2016/125,Mizoram,23.855092,92.666553,22302 MIZ/AIZ/84A09/2016/125 Mizoram Aizawl Towards Piggery Farm 23.855092 92.666553 Debris Slide 2015
22303:MIZ/AIZ/84A09/2016/86,22303,MIZ/AIZ/84A09/2016/86,Mizoram,23.855535,92.648953,22303 MIZ/AIZ/84A09/2016/86 Mizoram Mamit Sairang - Silchar road 23.855535 92.648953 Earth Slide 2016
22305:MIZ/AIZ/84A09/2016/50,22305,MIZ/AIZ/84A09/2016/50,Mizoram,23.856861,92.743028,22305 MIZ/AIZ/84A09/2016/50 Mizoram Aizawl Siphir-Lungdai section 23.856861 92.743028 Debris Slide 2016
22306:MZ/AIZ/84E01/2017/70,22306,MZ/AIZ/84E01/2017/70,Mizoram,23.856972,93.046112,22306 MZ/AIZ/84E01/2017/70 Mizoram Aizawl Phullen 23.856972 93.046112 Debris Subsidence 2015
22307:MIZ/AIZ/84A09/2016/91,22307,MIZ/AIZ/84A09/2016/91,Mizoram,23.857278,92.646222,"22307 MIZ/AIZ/84A09/2016/91 Mizoram Mamit Lengpui, NH 54 section 23.857278 92.646222 Debris Slide NA"
22308:MIZ/AIZ/84A13/2016/126,22308,MIZ/AIZ/84A13/2016/126,Mizoram,23.859417,92.917333,22308 MIZ/AIZ/84A13/2016/126 Mizoram Aizawl Khanpui-Khawkawi section 23.859417 92.917333 Debris Slide NA
22309:MZ/MAM/84A05/2020/14,22309,MZ/MAM/84A05/2020/14,Mizoram,23.86,92.35,22309 MZ/MAM/84A05/2020/14 Mizoram Mamit Mualthuam- Kawrtethawveng road section slide 2 Mualthuam- Kawrtethawveng road section 23.86 92.35 Debris Slide 2019
22310:MZ/MAM/84A05/2020/15,22310,MZ/MAM/84A05/2020/15,Mizoram,23.86,92.37,22310 MZ/MAM/84A05/2020/15 Mizoram Mamit Mualthuam- Kawrtethawveng road section slide 3 Mualthuam- Kawrtethawveng road section 23.86 92.37 Rock Slide NA
